,age,gender,birthCountry,raisedCountry,placeResidence,education,houseLanguage,preferLanguage,partNum,date,expName,OS,session,block,expWord,wd_int_syl_str,tar_syl_str,tar_syl,wd_status,matching,lemma,first_3,fillerCarrier,segResp,segRespCorr,segRespRT,exp_pres_order,corrAns
159,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,pulgada,CVC,CVC,jor,word,match,jor,pul,filler05,,,,,
160,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,vistazo,CVC,CVC,jor,word,match,jor,vis,filler06,,,,,
161,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block08,cizalla,CV,CVC,jor,word,mismatch,jor,ciz,filler08,,,,,
163,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,zuscura,CVC,CVC,jor,nonword,match,jor,zus,filler04,,,,,
164,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,dulcura,CVC,CVC,jor,nonword,match,jor,dul,filler03,,,,,
165,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,tanera,CV,CVC,jor,nonword,mismatch,jor,tan,filler08,,,,,
166,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,fimegra,CV,CVC,jor,nonword,mismatch,jor,fim,filler02,,,,,
167,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,vuzarda,CV,CVC,jor,nonword,mismatch,jor,vuz,filler09,,,,,
168,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,binero,CV,CVC,jor,nonword,mismatch,jor,bin,filler06,,,,,
169,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,jorteda,CVC,CVC,jor,nonword,match,jor,jor,critical,,,,,
170,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,nafiaca,CV,CVC,jor,nonword,mismatch,jor,naf,filler05,,,,,
171,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block16,balzalla,CVC,CVC,jor,nonword,match,jor,bal,filler01,,,,,
173,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,mensaje,CVC,CV,ga,word,mismatch,gar,men,filler05,,,,,
174,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,tiniebla,CV,CV,ga,word,match,gar,tin,filler09,,,,,
175,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,cimiento,CV,CV,ga,word,match,gar,cim,filler07,,,,,
176,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,tendencia,CVC,CV,ga,word,mismatch,gar,ten,filler06,,,,,
177,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,garaje,CV,CV,ga,word,match,gar,gar,critical,,,,,
178,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,lumbrera,CVC,CV,ga,word,mismatch,gar,lum,filler01,,,,,
179,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,pinchazo,CVC,CV,ga,word,mismatch,gar,pin,filler04,,,,,
180,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,polvillo,CVC,CV,ga,word,mismatch,gar,pol,filler02,,,,,
181,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block01,sopapo,CV,CV,ga,word,match,gar,sop,filler08,,,,,
183,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block12,bidena,CV,CV,jo,nonword,match,jor,bid,filler04,,,,,
184,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block12,piglillo,CVC,CV,jo,nonword,mismatch,jor,pig,filler05,,,,,
185,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block12,gantarna,CVC,CV,jo,nonword,mismatch,jor,gan,filler03,,,,,
186,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block12,vendagio,CVC,CV,jo,nonword,mismatch,jor,ven,filler08,,,,,
187,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block12,tinneza,CVC,CV,jo,nonword,mismatch,jor,tin,filler06,,,,,
188,21,Mujer,Estados Unidos,Estados Unidos,Estados Unidos,Un poco de universidad,inglés,inglés,5ee50130f8d19d080bcc8263,2020-07-17_18h36.06.725,lemma_segmentation,Win32,5f1227929b1f0b14efbd62ed,block12,bimina,CV,CV,jo,nonword,match,jor,bim,filler09,,,,,
